A,B,C,AVSC,cos-zenith
1084.6,0.20818,0.136375,0.968435,0.298284
1084.6,0.20818,0.136375,0.968435,0.494079
1084.6,0.20818,0.136375,0.968435,0.669598
1084.6,0.20818,0.136375,0.968435,0.812878
1084.6,0.20818,0.136375,0.968435,0.914156
1084.6,0.20818,0.136375,0.968435,0.966529
1084.6,0.20818,0.136375,0.968435,0.966429
1084.6,0.20818,0.136375,0.968435,0.913861
1084.6,0.20818,0.136375,0.968435,0.812409
1084.6,0.20818,0.136375,0.968435,0.668987
1084.6,0.20818,0.136375,0.968435,0.493368
1084.6,0.20818,0.136375,0.968435,0.29752
1084.6,0.20818,0.136375,0.968435,0.0947905
1084.6,0.20818,0.136375,0.968435,-0.101005
1084.6,0.20818,0.136375,0.968435,-0.276524
1084.6,0.20818,0.136375,0.968435,-0.419804
1084.6,0.20818,0.136375,0.968435,-0.521082
1084.6,0.20818,0.136375,0.968435,-0.573455
1084.83,0.208183,0.136228,0.968627,-0.576091
1084.83,0.208183,0.136228,0.968627,-0.523497
1084.83,0.208183,0.136228,0.968627,-0.421954
1084.83,0.208183,0.136228,0.968627,-0.27838
1084.83,0.208183,0.136228,0.968627,-0.102561
1084.83,0.208183,0.136228,0.968627,0.0935222
1084.83,0.208183,0.136228,0.968627,0.296506
1084.83,0.208183,0.136228,0.968627,0.492558
1084.83,0.208183,0.136228,0.968627,0.668317
1084.83,0.208183,0.136228,0.968627,0.811806
1084.83,0.208183,0.136228,0.968627,0.913246
1084.83,0.208183,0.136228,0.968627,0.965724
1084.83,0.208183,0.136228,0.968627,0.965664
1084.83,0.208183,0.136228,0.968627,0.91307
1084.83,0.208183,0.136228,0.968627,0.811526
1084.83,0.208183,0.136228,0.968627,0.667952
1084.83,0.208183,0.136228,0.968627,0.492133
1084.83,0.208183,0.136228,0.968627,0.29605
1084.83,0.208183,0.136228,0.968627,0.0930664
1084.83,0.208183,0.136228,0.968627,-0.102985
1084.83,0.208183,0.136228,0.968627,-0.278745
1084.83,0.208183,0.136228,0.968627,-0.422233
1084.83,0.208183,0.136228,0.968627,-0.523673
1084.83,0.208183,0.136228,0.968627,-0.576151
1085.1,0.208171,0.136059,0.968829,-0.578898
1085.1,0.208171,0.136059,0.968829,-0.526268
1085.1,0.208171,0.136059,0.968829,-0.424622
1085.1,0.208171,0.136059,0.968829,-0.280888
1085.1,0.208171,0.136059,0.968829,-0.10486
1085.1,0.208171,0.136059,0.968829,0.0914655
1085.1,0.208171,0.136059,0.968829,0.294709
1085.1,0.208171,0.136059,0.968829,0.49102
1085.1,0.208171,0.136059,0.968829,0.667019
1085.1,0.208171,0.136059,0.968829,0.810714
1085.1,0.208171,0.136059,0.968829,0.912312
1085.1,0.208171,0.136059,0.968829,0.964888
1085.1,0.208171,0.136059,0.968829,0.96486
1085.1,0.208171,0.136059,0.968829,0.91223
1085.1,0.208171,0.136059,0.968829,0.810584
1085.1,0.208171,0.136059,0.968829,0.66685
1085.1,0.208171,0.136059,0.968829,0.490822
1085.1,0.208171,0.136059,0.968829,0.294497
1085.1,0.208171,0.136059,0.968829,0.0912534
1085.1,0.208171,0.136059,0.968829,-0.105057
1085.1,0.208171,0.136059,0.968829,-0.281057
1085.1,0.208171,0.136059,0.968829,-0.424752
1085.1,0.208171,0.136059,0.968829,-0.52635
1085.1,0.208171,0.136059,0.968829,-0.578926
1085.4,0.208143,0.135869,0.969039,-0.581773
1085.4,0.208143,0.135869,0.969039,-0.529097
1085.4,0.208143,0.135869,0.969039,-0.427339
1085.4,0.208143,0.135869,0.969039,-0.283434
1085.4,0.208143,0.135869,0.969039,-0.107189
1085.4,0.208143,0.135869,0.969039,0.0893853
1085.4,0.208143,0.135869,0.969039,0.292893
1085.4,0.208143,0.135869,0.969039,0.489465
1085.4,0.208143,0.135869,0.969039,0.665706
1085.4,0.208143,0.135869,0.969039,0.809604
1085.4,0.208143,0.135869,0.969039,0.911354
1085.4,0.208143,0.135869,0.969039,0.964021
1085.4,0.208143,0.135869,0.969039,0.964017
1085.4,0.208143,0.135869,0.969039,0.911341
1085.4,0.208143,0.135869,0.969039,0.809583
1085.4,0.208143,0.135869,0.969039,0.665679
1085.4,0.208143,0.135869,0.969039,0.489434
1085.4,0.208143,0.135869,0.969039,0.292859
1085.4,0.208143,0.135869,0.969039,0.0893515
1085.4,0.208143,0.135869,0.969039,-0.107221
1085.4,0.208143,0.135869,0.969039,-0.283461
1085.4,0.208143,0.135869,0.969039,-0.42736
1085.4,0.208143,0.135869,0.969039,-0.52911
1085.4,0.208143,0.135869,0.969039,-0.581777
1085.73,0.208098,0.135656,0.969259,-0.584713
1085.73,0.208098,0.135656,0.969259,-0.531982
1085.73,0.208098,0.135656,0.969259,-0.430103
1085.73,0.208098,0.135656,0.969259,-0.286018
1085.73,0.208098,0.135656,0.969259,-0.109548
1085.73,0.208098,0.135656,0.969259,0.0872827
1085.73,0.208098,0.135656,0.969259,0.291059
1085.73,0.208098,0.135656,0.969259,0.487895
1085.73,0.208098,0.135656,0.969259,0.664376
1085.73,0.208098,0.135656,0.969259,0.808475
1085.73,0.208098,0.135656,0.969259,0.910372
1085.73,0.208098,0.135656,0.969259,0.963123
1085.73,0.208098,0.135656,0.969259,0.963133
1085.73,0.208098,0.135656,0.969259,0.910402
1085.73,0.208098,0.135656,0.969259,0.808523
1085.73,0.208098,0.135656,0.969259,0.664438
1085.73,0.208098,0.135656,0.969259,0.487968
1085.73,0.208098,0.135656,0.969259,0.291137
1085.73,0.208098,0.135656,0.969259,0.0873609
1085.73,0.208098,0.135656,0.969259,-0.109475
1085.73,0.208098,0.135656,0.969259,-0.285956
1085.73,0.208098,0.135656,0.969259,-0.430055
1085.73,0.208098,0.135656,0.969259,-0.531952
1085.73,0.208098,0.135656,0.969259,-0.584703
1086.09,0.208035,0.13542,0.969488,-0.587718
1086.09,0.208035,0.13542,0.969488,-0.534922
1086.09,0.208035,0.13542,0.969488,-0.432911
1086.09,0.208035,0.13542,0.969488,-0.288638
1086.09,0.208035,0.13542,0.969488,-0.111934
1086.09,0.208035,0.13542,0.969488,0.0851589
1086.09,0.208035,0.13542,0.969488,0.289209
1086.09,0.208035,0.13542,0.969488,0.48631
1086.09,0.208035,0.13542,0.969488,0.66303
1086.09,0.208035,0.13542,0.969488,0.807326
1086.09,0.208035,0.13542,0.969488,0.909365
1086.09,0.208035,0.13542,0.969488,0.962192
1086.09,0.208035,0.13542,0.969488,0.962209
1086.09,0.208035,0.13542,0.969488,0.909412
1086.09,0.208035,0.13542,0.969488,0.807402
1086.09,0.208035,0.13542,0.969488,0.663128
1086.09,0.208035,0.13542,0.969488,0.486424
1086.09,0.208035,0.13542,0.969488,0.289331
1086.09,0.208035,0.13542,0.969488,0.0852817
1086.09,0.208035,0.13542,0.969488,-0.111819
1086.09,0.208035,0.13542,0.969488,-0.28854
1086.09,0.208035,0.13542,0.969488,-0.432836
1086.09,0.208035,0.13542,0.969488,-0.534875
1086.09,0.208035,0.13542,0.969488,-0.587702
1086.49,0.207955,0.135161,0.969726,-0.590786
1086.49,0.207955,0.135161,0.969726,-0.537915
1086.49,0.207955,0.135161,0.969726,-0.435763
1086.49,0.207955,0.135161,0.969726,-0.291292
1086.49,0.207955,0.135161,0.969726,-0.114346
1086.49,0.207955,0.135161,0.969726,0.0830149
1086.49,0.207955,0.135161,0.969726,0.287342
1086.49,0.207955,0.135161,0.969726,0.484709
1086.49,0.207955,0.135161,0.969726,0.661668
1086.49,0.207955,0.135161,0.969726,0.806158
1086.49,0.207955,0.135161,0.969726,0.908333
1086.49,0.207955,0.135161,0.969726,0.961229
1086.49,0.207955,0.135161,0.969726,0.961242
1086.49,0.207955,0.135161,0.969726,0.908371
1086.49,0.207955,0.135161,0.969726,0.806219
1086.49,0.207955,0.135161,0.969726,0.661748
1086.49,0.207955,0.135161,0.969726,0.484802
1086.49,0.207955,0.135161,0.969726,0.287441
1086.49,0.207955,0.135161,0.969726,0.0831142
1086.49,0.207955,0.135161,0.969726,-0.114254
1086.49,0.207955,0.135161,0.969726,-0.291212
1086.49,0.207955,0.135161,0.969726,-0.435702
1086.49,0.207955,0.135161,0.969726,-0.537877
1086.49,0.207955,0.135161,0.969726,-0.590773
1086.92,0.207857,0.134878,0.969973,-0.593915
1086.92,0.207857,0.134878,0.969973,-0.54096
1086.92,0.207857,0.134878,0.969973,-0.438657
1086.92,0.207857,0.134878,0.969973,-0.293978
1086.92,0.207857,0.134878,0.969973,-0.116784
1086.92,0.207857,0.134878,0.969973,0.0808517
1086.92,0.207857,0.134878,0.969973,0.285459
1086.92,0.207857,0.134878,0.969973,0.483095
1086.92,0.207857,0.134878,0.969973,0.66029
1086.92,0.207857,0.134878,0.969973,0.80497
1086.92,0.207857,0.134878,0.969973,0.907275
1086.92,0.207857,0.134878,0.969973,0.960232
1086.92,0.207857,0.134878,0.969973,0.960233
1086.92,0.207857,0.134878,0.969973,0.907278
1086.92,0.207857,0.134878,0.969973,0.804975
1086.92,0.207857,0.134878,0.969973,0.660296
1086.92,0.207857,0.134878,0.969973,0.483101
1086.92,0.207857,0.134878,0.969973,0.285466
1086.92,0.207857,0.134878,0.969973,0.0808587
1086.92,0.207857,0.134878,0.969973,-0.116777
1086.92,0.207857,0.134878,0.969973,-0.293973
1086.92,0.207857,0.134878,0.969973,-0.438653
1086.92,0.207857,0.134878,0.969973,-0.540957
1086.92,0.207857,0.134878,0.969973,-0.593914
1087.38,0.20774,0.134571,0.970229,-0.597103
1087.38,0.20774,0.134571,0.970229,-0.544054
1087.38,0.20774,0.134571,0.970229,-0.44159
1087.38,0.20774,0.134571,0.970229,-0.296696
1087.38,0.20774,0.134571,0.970229,-0.119245
1087.38,0.20774,0.134571,0.970229,0.0786704
1087.38,0.20774,0.134571,0.970229,0.283562
1087.38,0.20774,0.134571,0.970229,0.481466
1087.38,0.20774,0.134571,0.970229,0.658897
1087.38,0.20774,0.134571,0.970229,0.803763
1087.38,0.20774,0.134571,0.970229,0.906191
1087.38,0.20774,0.134571,0.970229,0.959201
1087.38,0.20774,0.134571,0.970229,0.95918
1087.38,0.20774,0.134571,0.970229,0.906131
1087.38,0.20774,0.134571,0.970229,0.803668
1087.38,0.20774,0.134571,0.970229,0.658773
1087.38,0.20774,0.134571,0.970229,0.481322
1087.38,0.20774,0.134571,0.970229,0.283407
1087.38,0.20774,0.134571,0.970229,0.0785156
1087.38,0.20774,0.134571,0.970229,-0.119389
1087.38,0.20774,0.134571,0.970229,-0.29682
1087.38,0.20774,0.134571,0.970229,-0.441685
1087.38,0.20774,0.134571,0.970229,-0.544113
1087.38,0.20774,0.134571,0.970229,-0.597124
1087.88,0.207604,0.134239,0.970493,-0.600348
1087.88,0.207604,0.134239,0.970493,-0.547195
1087.88,0.207604,0.134239,0.970493,-0.444562
1087.88,0.207604,0.134239,0.970493,-0.299443
1087.88,0.207604,0.134239,0.970493,-0.121728
1087.88,0.207604,0.134239,0.970493,0.0764719
1087.88,0.207604,0.134239,0.970493,0.28165
1087.88,0.207604,0.134239,0.970493,0.479824
1087.88,0.207604,0.134239,0.970493,0.657488
1087.88,0.207604,0.134239,0.970493,0.802535
1087.88,0.207604,0.134239,0.970493,0.90508
1087.88,0.207604,0.134239,0.970493,0.958135
1087.88,0.207604,0.134239,0.970493,0.958084
1087.88,0.207604,0.134239,0.970493,0.904931
1087.88,0.207604,0.134239,0.970493,0.802297
1087.88,0.207604,0.134239,0.970493,0.657179
1087.88,0.207604,0.134239,0.970493,0.479464
1087.88,0.207604,0.134239,0.970493,0.281263
1087.88,0.207604,0.134239,0.970493,0.0760852
1087.88,0.207604,0.134239,0.970493,-0.122089
1087.88,0.207604,0.134239,0.970493,-0.299753
1087.88,0.207604,0.134239,0.970493,-0.4448
1087.88,0.207604,0.134239,0.970493,-0.547345
1087.88,0.207604,0.134239,0.970493,-0.600399
1088.41,0.207449,0.133883,0.970766,-0.603649
1088.41,0.207449,0.133883,0.970766,-0.550383
1088.41,0.207449,0.133883,0.970766,-0.44757
1088.41,0.207449,0.133883,0.970766,-0.302218
1088.41,0.207449,0.133883,0.970766,-0.124233
1088.41,0.207449,0.133883,0.970766,0.0742573
1088.41,0.207449,0.133883,0.970766,0.279725
1088.41,0.207449,0.133883,0.970766,0.478168
1088.41,0.207449,0.133883,0.970766,0.656063
1088.41,0.207449,0.133883,0.970766,0.801287
1088.41,0.207449,0.133883,0.970766,0.903942
1088.41,0.207449,0.133883,0.970766,0.957033
1088.41,0.207449,0.133883,0.970766,0.956942
1088.41,0.207449,0.133883,0.970766,0.903676
1088.41,0.207449,0.133883,0.970766,0.800863
1088.41,0.207449,0.133883,0.970766,0.655512
1088.41,0.207449,0.133883,0.970766,0.477526
1088.41,0.207449,0.133883,0.970766,0.279036
1088.41,0.207449,0.133883,0.970766,0.0735681
1088.41,0.207449,0.133883,0.970766,-0.124875
1088.41,0.207449,0.133883,0.970766,-0.30277
1088.41,0.207449,0.133883,0.970766,-0.447993
1088.41,0.207449,0.133883,0.970766,-0.550649
1088.41,0.207449,0.133883,0.970766,-0.60374
1088.98,0.207273,0.133502,0.971048,-0.607004
1088.98,0.207273,0.133502,0.971048,-0.553614
1088.98,0.207273,0.133502,0.971048,-0.450613
1088.98,0.207273,0.133502,0.971048,-0.30502
1088.98,0.207273,0.133502,0.971048,-0.126757
1088.98,0.207273,0.133502,0.971048,0.0720274
1088.98,0.207273,0.133502,0.971048,0.277787
1088.98,0.207273,0.133502,0.971048,0.476499
1088.98,0.207273,0.133502,0.971048,0.654622
1088.98,0.207273,0.133502,0.971048,0.800017
1088.98,0.207273,0.133502,0.971048,0.902776
1088.98,0.207273,0.133502,0.971048,0.955895
1088.98,0.207273,0.133502,0.971048,0.955756
1088.98,0.207273,0.133502,0.971048,0.902366
1088.98,0.207273,0.133502,0.971048,0.799365
1088.98,0.207273,0.133502,0.971048,0.653772
1088.98,0.207273,0.133502,0.971048,0.475509
1088.98,0.207273,0.133502,0.971048,0.276724
1088.98,0.207273,0.133502,0.971048,0.0709647
1088.98,0.207273,0.133502,0.971048,-0.127748
1088.98,0.207273,0.133502,0.971048,-0.305871
1088.98,0.207273,0.133502,0.971048,-0.451266
1088.98,0.207273,0.133502,0.971048,-0.554024
1088.98,0.207273,0.133502,0.971048,-0.607144
1089.59,0.207077,0.133096,0.971338,-0.61041
1089.59,0.207077,0.133096,0.971338,-0.556888
1089.59,0.207077,0.133096,0.971338,-0.453689
1089.59,0.207077,0.133096,0.971338,-0.307847
1089.59,0.207077,0.133096,0.971338,-0.1293
1089.59,0.207077,0.133096,0.971338,0.0697832
1089.59,0.207077,0.133096,0.971338,0.275837
1089.59,0.207077,0.133096,0.971338,0.474818
1089.59,0.207077,0.133096,0.971338,0.653166
1089.59,0.207077,0.133096,0.971338,0.798727
1089.59,0.207077,0.133096,0.971338,0.901582
1089.59,0.207077,0.133096,0.971338,0.954721
1089.59,0.207077,0.133096,0.971338,0.954522
1089.59,0.207077,0.133096,0.971338,0.901
1089.59,0.207077,0.133096,0.971338,0.797802
1089.59,0.207077,0.133096,0.971338,0.651959
1089.59,0.207077,0.133096,0.971338,0.473413
1089.59,0.207077,0.133096,0.971338,0.274329
1089.59,0.207077,0.133096,0.971338,0.0682756
1089.59,0.207077,0.133096,0.971338,-0.130705
1089.59,0.207077,0.133096,0.971338,-0.309054
1089.59,0.207077,0.133096,0.971338,-0.454615
1089.59,0.207077,0.133096,0.971338,-0.55747
1089.59,0.207077,0.133096,0.971338,-0.610609
1090.22,0.206861,0.132664,0.971637,-0.613866
1090.22,0.206861,0.132664,0.971637,-0.560202
1090.22,0.206861,0.132664,0.971637,-0.456797
1090.22,0.206861,0.132664,0.971637,-0.310698
1090.22,0.206861,0.132664,0.971637,-0.131861
1090.22,0.206861,0.132664,0.971637,0.0675255
1090.22,0.206861,0.132664,0.971637,0.273874
1090.22,0.206861,0.132664,0.971637,0.473123
1090.22,0.206861,0.132664,0.971637,0.651693
1090.22,0.206861,0.132664,0.971637,0.797415
1090.22,0.206861,0.132664,0.971637,0.900359
1090.22,0.206861,0.132664,0.971637,0.953509
1090.22,0.206861,0.132664,0.971637,0.953242
1090.22,0.206861,0.132664,0.971637,0.899578
1090.22,0.206861,0.132664,0.971637,0.796173
1090.22,0.206861,0.132664,0.971637,0.650074
1090.22,0.206861,0.132664,0.971637,0.471237
1090.22,0.206861,0.132664,0.971637,0.27185
1090.22,0.206861,0.132664,0.971637,0.0655016
1090.22,0.206861,0.132664,0.971637,-0.133747
1090.22,0.206861,0.132664,0.971637,-0.312317
1090.22,0.206861,0.132664,0.971637,-0.458039
1090.22,0.206861,0.132664,0.971637,-0.560983
1090.22,0.206861,0.132664,0.971637,-0.614133
1090.9,0.206624,0.132208,0.971945,-0.61737
1090.9,0.206624,0.132208,0.971945,-0.563555
1090.9,0.206624,0.132208,0.971945,-0.459934
1090.9,0.206624,0.132208,0.971945,-0.31357
1090.9,0.206624,0.132208,0.971945,-0.134438
1090.9,0.206624,0.132208,0.971945,0.0652551
1090.9,0.206624,0.132208,0.971945,0.271901
1090.9,0.206624,0.132208,0.971945,0.471416
1090.9,0.206624,0.132208,0.971945,0.650204
1090.9,0.206624,0.132208,0.971945,0.796082
1090.9,0.206624,0.132208,0.971945,0.899107
1090.9,0.206624,0.132208,0.971945,0.952258
1090.9,0.206624,0.132208,0.971945,0.951914
1090.9,0.206624,0.132208,0.971945,0.898098
1090.9,0.206624,0.132208,0.971945,0.794478
1090.9,0.206624,0.132208,0.971945,0.648114
1090.9,0.206624,0.132208,0.971945,0.468982
1090.9,0.206624,0.132208,0.971945,0.269289
1090.9,0.206624,0.132208,0.971945,0.0626432
1090.9,0.206624,0.132208,0.971945,-0.136872
1090.9,0.206624,0.132208,0.971945,-0.31566
1090.9,0.206624,0.132208,0.971945,-0.461538
1090.9,0.206624,0.132208,0.971945,-0.564563
1090.9,0.206624,0.132208,0.971945,-0.617714
1091.61,0.206367,0.131726,0.97226,-0.620921
1091.61,0.206367,0.131726,0.97226,-0.566944
1091.61,0.206367,0.131726,0.97226,-0.463099
1091.61,0.206367,0.131726,0.97226,-0.316464
1091.61,0.206367,0.131726,0.97226,-0.13703
1091.61,0.206367,0.131726,0.97226,0.0629729
1091.61,0.206367,0.131726,0.97226,0.269916
1091.61,0.206367,0.131726,0.97226,0.469696
1091.61,0.206367,0.131726,0.97226,0.648699
1091.61,0.206367,0.131726,0.97226,0.794725
1091.61,0.206367,0.131726,0.97226,0.897824
1091.61,0.206367,0.131726,0.97226,0.950969
1091.61,0.206367,0.131726,0.97226,0.950538
1091.61,0.206367,0.131726,0.97226,0.896561
1091.61,0.206367,0.131726,0.97226,0.792717
1091.61,0.206367,0.131726,0.97226,0.646081
1091.61,0.206367,0.131726,0.97226,0.466648
1091.61,0.206367,0.131726,0.97226,0.266644
1091.61,0.206367,0.131726,0.97226,0.0597012
1091.61,0.206367,0.131726,0.97226,-0.140079
1091.61,0.206367,0.131726,0.97226,-0.319082
1091.61,0.206367,0.131726,0.97226,-0.465108
1091.61,0.206367,0.131726,0.97226,-0.568207
1091.61,0.206367,0.131726,0.97226,-0.621352
1092.35,0.206088,0.131218,0.972584,-0.624515
1092.35,0.206088,0.131218,0.972584,-0.570368
1092.35,0.206088,0.131218,0.972584,-0.466291
1092.35,0.206088,0.131218,0.972584,-0.319377
1092.35,0.206088,0.131218,0.972584,-0.139637
1092.35,0.206088,0.131218,0.972584,0.0606796
1092.35,0.206088,0.131218,0.972584,0.267921
1092.35,0.206088,0.131218,0.972584,0.467965
1092.35,0.206088,0.131218,0.972584,0.647177
1092.35,0.206088,0.131218,0.972584,0.793347
1092.35,0.206088,0.131218,0.972584,0.896511
1092.35,0.206088,0.131218,0.972584,0.94964
1092.35,0.206088,0.131218,0.972584,0.949113
1092.35,0.206088,0.131218,0.972584,0.894966
1092.35,0.206088,0.131218,0.972584,0.790889
1092.35,0.206088,0.131218,0.972584,0.643974
1092.35,0.206088,0.131218,0.972584,0.464234
1092.35,0.206088,0.131218,0.972584,0.263918
1092.35,0.206088,0.131218,0.972584,0.0566766
1092.35,0.206088,0.131218,0.972584,-0.143367
1092.35,0.206088,0.131218,0.972584,-0.32258
1092.35,0.206088,0.131218,0.972584,-0.468749
1092.35,0.206088,0.131218,0.972584,-0.571913
1092.35,0.206088,0.131218,0.972584,-0.625042
1093.13,0.205788,0.130686,0.972916,-0.628152
1093.13,0.205788,0.130686,0.972916,-0.573825
1093.13,0.205788,0.130686,0.972916,-0.469508
1093.13,0.205788,0.130686,0.972916,-0.322307
1093.13,0.205788,0.130686,0.972916,-0.142256
1093.13,0.205788,0.130686,0.972916,0.058376
1093.13,0.205788,0.130686,0.972916,0.265916
1093.13,0.205788,0.130686,0.972916,0.46622
1093.13,0.205788,0.130686,0.972916,0.645639
1093.13,0.205788,0.130686,0.972916,0.791944
1093.13,0.205788,0.130686,0.972916,0.895166
1093.13,0.205788,0.130686,0.972916,0.948271
1093.13,0.205788,0.130686,0.972916,0.947638
1093.13,0.205788,0.130686,0.972916,0.893311
1093.13,0.205788,0.130686,0.972916,0.788994
1093.13,0.205788,0.130686,0.972916,0.641793
1093.13,0.205788,0.130686,0.972916,0.461742
1093.13,0.205788,0.130686,0.972916,0.26111
1093.13,0.205788,0.130686,0.972916,0.05357
1093.13,0.205788,0.130686,0.972916,-0.146734
1093.13,0.205788,0.130686,0.972916,-0.326153
1093.13,0.205788,0.130686,0.972916,-0.472458
1093.13,0.205788,0.130686,0.972916,-0.575681
1093.13,0.205788,0.130686,0.972916,-0.628785
1093.95,0.205466,0.130129,0.973255,-0.631829
1093.95,0.205466,0.130129,0.973255,-0.577314
1093.95,0.205466,0.130129,0.973255,-0.472747
1093.95,0.205466,0.130129,0.973255,-0.325255
1093.95,0.205466,0.130129,0.973255,-0.144887
1093.95,0.205466,0.130129,0.973255,0.0560627
1093.95,0.205466,0.130129,0.973255,0.263901
1093.95,0.205466,0.130129,0.973255,0.464464
1093.95,0.205466,0.130129,0.973255,0.644083
1093.95,0.205466,0.130129,0.973255,0.790519
1093.95,0.205466,0.130129,0.973255,0.89379
1093.95,0.205466,0.130129,0.973255,0.94686
1093.95,0.205466,0.130129,0.973255,0.946113
1093.95,0.205466,0.130129,0.973255,0.891598
1093.95,0.205466,0.130129,0.973255,0.787031
1093.95,0.205466,0.130129,0.973255,0.639538
1093.95,0.205466,0.130129,0.973255,0.459171
1093.95,0.205466,0.130129,0.973255,0.258221
1093.95,0.205466,0.130129,0.973255,0.0503826
1093.95,0.205466,0.130129,0.973255,-0.15018
1093.95,0.205466,0.130129,0.973255,-0.3298
1093.95,0.205466,0.130129,0.973255,-0.476235
1093.95,0.205466,0.130129,0.973255,-0.579507
1093.95,0.205466,0.130129,0.973255,-0.632577
1094.79,0.205124,0.129546,0.973603,-0.635544
1094.79,0.205124,0.129546,0.973603,-0.580832
1094.79,0.205124,0.129546,0.973603,-0.476009
1094.79,0.205124,0.129546,0.973603,-0.328217
1094.79,0.205124,0.129546,0.973603,-0.14753
1094.79,0.205124,0.129546,0.973603,0.0537404
1094.79,0.205124,0.129546,0.973603,0.261877
1094.79,0.205124,0.129546,0.973603,0.462695
1094.79,0.205124,0.129546,0.973603,0.642511
1094.79,0.205124,0.129546,0.973603,0.789069
1094.79,0.205124,0.129546,0.973603,0.892381
1094.79,0.205124,0.129546,0.973603,0.945409
1094.79,0.205124,0.129546,0.973603,0.944536
1094.79,0.205124,0.129546,0.973603,0.889824
1094.79,0.205124,0.129546,0.973603,0.785001
1094.79,0.205124,0.129546,0.973603,0.637209
1094.79,0.205124,0.129546,0.973603,0.456522
1094.79,0.205124,0.129546,0.973603,0.255252
1094.79,0.205124,0.129546,0.973603,0.0471152
1094.79,0.205124,0.129546,0.973603,-0.153703
1094.79,0.205124,0.129546,0.973603,-0.333519
1094.79,0.205124,0.129546,0.973603,-0.480077
1094.79,0.205124,0.129546,0.973603,-0.583389
1094.79,0.205124,0.129546,0.973603,-0.636417
1095.68,0.204761,0.128939,0.973958,-0.639296
1095.68,0.204761,0.128939,0.973958,-0.584378
1095.68,0.204761,0.128939,0.973958,-0.47929
1095.68,0.204761,0.128939,0.973958,-0.331194
1095.68,0.204761,0.128939,0.973958,-0.150182
1095.68,0.204761,0.128939,0.973958,0.0514097
1095.68,0.204761,0.128939,0.973958,0.259843
1095.68,0.204761,0.128939,0.973958,0.460914
1095.68,0.204761,0.128939,0.973958,0.64092
1095.68,0.204761,0.128939,0.973958,0.787594
1095.68,0.204761,0.128939,0.973958,0.890939
1095.68,0.204761,0.128939,0.973958,0.943914
1095.68,0.204761,0.128939,0.973958,0.942908
1095.68,0.204761,0.128939,0.973958,0.88799
1095.68,0.204761,0.128939,0.973958,0.782902
1095.68,0.204761,0.128939,0.973958,0.634806
1095.68,0.204761,0.128939,0.973958,0.453794
1095.68,0.204761,0.128939,0.973958,0.252203
1095.68,0.204761,0.128939,0.973958,0.043769
1095.68,0.204761,0.128939,0.973958,-0.157302
1095.68,0.204761,0.128939,0.973958,-0.337308
1095.68,0.204761,0.128939,0.973958,-0.483981
1095.68,0.204761,0.128939,0.973958,-0.587327
1095.68,0.204761,0.128939,0.973958,-0.640302
1096.59,0.204376,0.128308,0.974322,-0.643082
1096.59,0.204376,0.128308,0.974322,-0.587949
1096.59,0.204376,0.128308,0.974322,-0.48259
1096.59,0.204376,0.128308,0.974322,-0.334183
1096.59,0.204376,0.128308,0.974322,-0.152843
1096.59,0.204376,0.128308,0.974322,0.0490713
1096.59,0.204376,0.128308,0.974322,0.257801
1096.59,0.204376,0.128308,0.974322,0.459121
1096.59,0.204376,0.128308,0.974322,0.639312
1096.59,0.204376,0.128308,0.974322,0.786094
1096.59,0.204376,0.128308,0.974322,0.889464
1096.59,0.204376,0.128308,0.974322,0.942377
1096.59,0.204376,0.128308,0.974322,0.941228
1096.59,0.204376,0.128308,0.974322,0.886095
1096.59,0.204376,0.128308,0.974322,0.780736
1096.59,0.204376,0.128308,0.974322,0.632329
1096.59,0.204376,0.128308,0.974322,0.450989
1096.59,0.204376,0.128308,0.974322,0.249075
1096.59,0.204376,0.128308,0.974322,0.040345
1096.59,0.204376,0.128308,0.974322,-0.160975
1096.59,0.204376,0.128308,0.974322,-0.341166
1096.59,0.204376,0.128308,0.974322,-0.487948
1096.59,0.204376,0.128308,0.974322,-0.591318
1096.59,0.204376,0.128308,0.974322,-0.644231
1097.55,0.203971,0.127653,0.974692,-0.646901
1097.55,0.203971,0.127653,0.974692,-0.591545
1097.55,0.203971,0.127653,0.974692,-0.485906
1097.55,0.203971,0.127653,0.974692,-0.337184
1097.55,0.203971,0.127653,0.974692,-0.155513
1097.55,0.203971,0.127653,0.974692,0.0467257
1097.55,0.203971,0.127653,0.974692,0.25575
1097.55,0.203971,0.127653,0.974692,0.457315
1097.55,0.203971,0.127653,0.974692,0.637685
1097.55,0.203971,0.127653,0.974692,0.784568
1097.55,0.203971,0.127653,0.974692,0.887954
1097.55,0.203971,0.127653,0.974692,0.940796
1097.55,0.203971,0.127653,0.974692,0.939496
1097.55,0.203971,0.127653,0.974692,0.88414
1097.55,0.203971,0.127653,0.974692,0.778501
1097.55,0.203971,0.127653,0.974692,0.629778
1097.55,0.203971,0.127653,0.974692,0.448108
1097.55,0.203971,0.127653,0.974692,0.245869
1097.55,0.203971,0.127653,0.974692,0.0368445
1097.55,0.203971,0.127653,0.974692,-0.164721
1097.55,0.203971,0.127653,0.974692,-0.345091
1097.55,0.203971,0.127653,0.974692,-0.491973
1097.55,0.203971,0.127653,0.974692,-0.595359
1097.55,0.203971,0.127653,0.974692,-0.648202
1098.53,0.203545,0.126974,0.975071,-0.65075
1098.53,0.203545,0.126974,0.975071,-0.595163
