solar_para,1230.33,0.141319,0.0569894,1.03233,-0.929297
solar_para,1230.07,0.141341,0.057047,1.03218,-0.928691
solar_para,1230.07,0.141341,0.057047,1.03218,-0.882313
solar_para,1230.07,0.141341,0.057047,1.03218,-0.792002
solar_para,1230.07,0.141341,0.057047,1.03218,-0.66391
solar_para,1230.07,0.141341,0.057047,1.03218,-0.506769
solar_para,1230.07,0.141341,0.057047,1.03218,-0.331286
solar_para,1230.07,0.141341,0.057047,1.03218,-0.149421
solar_para,1230.07,0.141341,0.057047,1.03218,0.0264331
solar_para,1230.07,0.141341,0.057047,1.03218,0.184291
solar_para,1230.07,0.141341,0.057047,1.03218,0.313397
solar_para,1230.07,0.141341,0.057047,1.03218,0.40495
solar_para,1230.07,0.141341,0.057047,1.03218,0.452713
solar_para,1230.07,0.141341,0.057047,1.03218,0.45343
solar_para,1230.07,0.141341,0.057047,1.03218,0.407052
solar_para,1230.07,0.141341,0.057047,1.03218,0.31674
solar_para,1230.07,0.141341,0.057047,1.03218,0.188649
solar_para,1230.07,0.141341,0.057047,1.03218,0.0315077
solar_para,1230.07,0.141341,0.057047,1.03218,-0.143975
solar_para,1230.07,0.141341,0.057047,1.03218,-0.32584
solar_para,1230.07,0.141341,0.057047,1.03218,-0.501694
solar_para,1230.07,0.141341,0.057047,1.03218,-0.659553
solar_para,1230.07,0.141341,0.057047,1.03218,-0.788658
solar_para,1230.07,0.141341,0.057047,1.03218,-0.880211
solar_para,1230.07,0.141341,0.057047,1.03218,-0.927974
solar_para,1229.81,0.141366,0.0571082,1.03202,-0.927581
solar_para,1229.81,0.141366,0.0571082,1.03202,-0.881395
solar_para,1229.81,0.141366,0.0571082,1.03202,-0.791193
solar_para,1229.81,0.141366,0.0571082,1.03202,-0.66312
solar_para,1229.81,0.141366,0.0571082,1.03202,-0.505905
solar_para,1229.81,0.141366,0.0571082,1.03202,-0.330263
solar_para,1229.81,0.141366,0.0571082,1.03202,-0.148161
solar_para,1229.81,0.141366,0.0571082,1.03202,0.0279884
solar_para,1229.81,0.141366,0.0571082,1.03202,0.186182
solar_para,1229.81,0.141366,0.0571082,1.03202,0.31564
solar_para,1229.81,0.141366,0.0571082,1.03202,0.407538
solar_para,1229.81,0.141366,0.0571082,1.03202,0.455616
solar_para,1229.81,0.141366,0.0571082,1.03202,0.456595
solar_para,1229.81,0.141366,0.0571082,1.03202,0.410409
solar_para,1229.81,0.141366,0.0571082,1.03202,0.320207
solar_para,1229.81,0.141366,0.0571082,1.03202,0.192134
solar_para,1229.81,0.141366,0.0571082,1.03202,0.0349193
solar_para,1229.81,0.141366,0.0571082,1.03202,-0.140724
solar_para,1229.81,0.141366,0.0571082,1.03202,-0.322825
solar_para,1229.81,0.141366,0.0571082,1.03202,-0.498975
solar_para,1229.81,0.141366,0.0571082,1.03202,-0.657168
solar_para,1229.81,0.141366,0.0571082,1.03202,-0.786626
solar_para,1229.81,0.141366,0.0571082,1.03202,-0.878525
solar_para,1229.81,0.141366,0.0571082,1.03202,-0.926602
solar_para,1229.54,0.141394,0.0571727,1.03184,-0.926413
solar_para,1229.54,0.141394,0.0571727,1.03184,-0.88041
solar_para,1229.54,0.141394,0.0571727,1.03184,-0.790307
solar_para,1229.54,0.141394,0.0571727,1.03184,-0.662243
solar_para,1229.54,0.141394,0.0571727,1.03184,-0.504946
solar_para,1229.54,0.141394,0.0571727,1.03184,-0.329136
solar_para,1229.54,0.141394,0.0571727,1.03184,-0.146793
solar_para,1229.54,0.141394,0.0571727,1.03184,0.0296551
solar_para,1229.54,0.141394,0.0571727,1.03184,0.188185
solar_para,1229.54,0.141394,0.0571727,1.03184,0.317992
solar_para,1229.54,0.141394,0.0571727,1.03184,0.410232
solar_para,1229.54,0.141394,0.0571727,1.03184,0.458616
solar_para,1229.54,0.141394,0.0571727,1.03184,0.459849
solar_para,1229.54,0.141394,0.0571727,1.03184,0.413847
solar_para,1229.54,0.141394,0.0571727,1.03184,0.323743
solar_para,1229.54,0.141394,0.0571727,1.03184,0.195679
solar_para,1229.54,0.141394,0.0571727,1.03184,0.0383827
solar_para,1229.54,0.141394,0.0571727,1.03184,-0.137428
solar_para,1229.54,0.141394,0.0571727,1.03184,-0.31977
solar_para,1229.54,0.141394,0.0571727,1.03184,-0.496219
solar_para,1229.54,0.141394,0.0571727,1.03184,-0.654748
solar_para,1229.54,0.141394,0.0571727,1.03184,-0.784556
solar_para,1229.54,0.141394,0.0571727,1.03184,-0.876795
solar_para,1229.54,0.141394,0.0571727,1.03184,-0.92518
solar_para,1229.26,0.141424,0.0572402,1.03166,-0.925186
solar_para,1229.26,0.141424,0.0572402,1.03166,-0.879357
solar_para,1229.26,0.141424,0.0572402,1.03166,-0.789342
solar_para,1229.26,0.141424,0.0572402,1.03166,-0.661278
solar_para,1229.26,0.141424,0.0572402,1.03166,-0.503891
solar_para,1229.26,0.141424,0.0572402,1.03166,-0.327906
solar_para,1229.26,0.141424,0.0572402,1.03166,-0.145317
solar_para,1229.26,0.141424,0.0572402,1.03166,0.0314328
solar_para,1229.26,0.141424,0.0572402,1.03166,0.190298
solar_para,1229.26,0.141424,0.0572402,1.03166,0.320454
solar_para,1229.26,0.141424,0.0572402,1.03166,0.413028
solar_para,1229.26,0.141424,0.0572402,1.03166,0.461713
solar_para,1229.26,0.141424,0.0572402,1.03166,0.463192
solar_para,1229.26,0.141424,0.0572402,1.03166,0.417362
solar_para,1229.26,0.141424,0.0572402,1.03166,0.327348
solar_para,1229.26,0.141424,0.0572402,1.03166,0.199283
solar_para,1229.26,0.141424,0.0572402,1.03166,0.0418958
solar_para,1229.26,0.141424,0.0572402,1.03166,-0.134089
solar_para,1229.26,0.141424,0.0572402,1.03166,-0.316678
solar_para,1229.26,0.141424,0.0572402,1.03166,-0.493427
solar_para,1229.26,0.141424,0.0572402,1.03166,-0.652293
solar_para,1229.26,0.141424,0.0572402,1.03166,-0.782448
solar_para,1229.26,0.141424,0.0572402,1.03166,-0.875023
solar_para,1229.26,0.141424,0.0572402,1.03166,-0.923708
solar_para,1228.97,0.141458,0.0573104,1.03147,-0.923901
solar_para,1228.97,0.141458,0.0573104,1.03147,-0.878235
solar_para,1228.97,0.141458,0.0573104,1.03147,-0.7883
solar_para,1228.97,0.141458,0.0573104,1.03147,-0.660225
solar_para,1228.97,0.141458,0.0573104,1.03147,-0.502738
solar_para,1228.97,0.141458,0.0573104,1.03147,-0.326572
solar_para,1228.97,0.141458,0.0573104,1.03147,-0.143732
solar_para,1228.97,0.141458,0.0573104,1.03147,0.033321
solar_para,1228.97,0.141458,0.0573104,1.03147,0.192522
solar_para,1228.97,0.141458,0.0573104,1.03147,0.323022
solar_para,1228.97,0.141458,0.0573104,1.03147,0.415927
solar_para,1228.97,0.141458,0.0573104,1.03147,0.464905
solar_para,1228.97,0.141458,0.0573104,1.03147,0.46662
solar_para,1228.97,0.141458,0.0573104,1.03147,0.420953
solar_para,1228.97,0.141458,0.0573104,1.03147,0.331018
solar_para,1228.97,0.141458,0.0573104,1.03147,0.202943
solar_para,1228.97,0.141458,0.0573104,1.03147,0.0454568
solar_para,1228.97,0.141458,0.0573104,1.03147,-0.130709
solar_para,1228.97,0.141458,0.0573104,1.03147,-0.313549
solar_para,1228.97,0.141458,0.0573104,1.03147,-0.490602
solar_para,1228.97,0.141458,0.0573104,1.03147,-0.649804
solar_para,1228.97,0.141458,0.0573104,1.03147,-0.780303
solar_para,1228.97,0.141458,0.0573104,1.03147,-0.873208
solar_para,1228.97,0.141458,0.0573104,1.03147,-0.922186
solar_para,1228.68,0.141493,0.0573833,1.03127,-0.922556
solar_para,1228.68,0.141493,0.0573833,1.03127,-0.877044
solar_para,1228.68,0.141493,0.0573833,1.03127,-0.787178
solar_para,1228.68,0.141493,0.0573833,1.03127,-0.659083
solar_para,1228.68,0.141493,0.0573833,1.03127,-0.501489
solar_para,1228.68,0.141493,0.0573833,1.03127,-0.325135
solar_para,1228.68,0.141493,0.0573833,1.03127,-0.14204
solar_para,1228.68,0.141493,0.0573833,1.03127,0.0353192
solar_para,1228.68,0.141493,0.0573833,1.03127,0.194855
solar_para,1228.68,0.141493,0.0573833,1.03127,0.325696
solar_para,1228.68,0.141493,0.0573833,1.03127,0.418925
solar_para,1228.68,0.141493,0.0573833,1.03127,0.46819
solar_para,1228.68,0.141493,0.0573833,1.03127,0.470131
solar_para,1228.68,0.141493,0.0573833,1.03127,0.424619
solar_para,1228.68,0.141493,0.0573833,1.03127,0.334753
solar_para,1228.68,0.141493,0.0573833,1.03127,0.206658
solar_para,1228.68,0.141493,0.0573833,1.03127,0.0490637
solar_para,1228.68,0.141493,0.0573833,1.03127,-0.12729
solar_para,1228.68,0.141493,0.0573833,1.03127,-0.310385
solar_para,1228.68,0.141493,0.0573833,1.03127,-0.487744
solar_para,1228.68,0.141493,0.0573833,1.03127,-0.64728
solar_para,1228.68,0.141493,0.0573833,1.03127,-0.778121
solar_para,1228.68,0.141493,0.0573833,1.03127,-0.87135
solar_para,1228.68,0.141493,0.0573833,1.03127,-0.920615
solar_para,1228.37,0.141532,0.0574584,1.03105,-0.921152
solar_para,1228.37,0.141532,0.0574584,1.03105,-0.875783
solar_para,1228.37,0.141532,0.0574584,1.03105,-0.785976
solar_para,1228.37,0.141532,0.0574584,1.03105,-0.657852
solar_para,1228.37,0.141532,0.0574584,1.03105,-0.500142
solar_para,1228.37,0.141532,0.0574584,1.03105,-0.323594
solar_para,1228.37,0.141532,0.0574584,1.03105,-0.140239
solar_para,1228.37,0.141532,0.0574584,1.03105,0.0374268
solar_para,1228.37,0.141532,0.0574584,1.03105,0.197297
solar_para,1228.37,0.141532,0.0574584,1.03105,0.328475
solar_para,1228.37,0.141532,0.0574584,1.03105,0.422023
solar_para,1228.37,0.141532,0.0574584,1.03105,0.471565
solar_para,1228.37,0.141532,0.0574584,1.03105,0.473725
solar_para,1228.37,0.141532,0.0574584,1.03105,0.428355
solar_para,1228.37,0.141532,0.0574584,1.03105,0.338548
solar_para,1228.37,0.141532,0.0574584,1.03105,0.210424
solar_para,1228.37,0.141532,0.0574584,1.03105,0.0527145
solar_para,1228.37,0.141532,0.0574584,1.03105,-0.123833
solar_para,1228.37,0.141532,0.0574584,1.03105,-0.307188
solar_para,1228.37,0.141532,0.0574584,1.03105,-0.484854
solar_para,1228.37,0.141532,0.0574584,1.03105,-0.644724
solar_para,1228.37,0.141532,0.0574584,1.03105,-0.775902
solar_para,1228.37,0.141532,0.0574584,1.03105,-0.86945
solar_para,1228.37,0.141532,0.0574584,1.03105,-0.918992
solar_para,1228.06,0.141573,0.0575357,1.03083,-0.919687
solar_para,1228.06,0.141573,0.0575357,1.03083,-0.874451
solar_para,1228.06,0.141573,0.0575357,1.03083,-0.784693
solar_para,1228.06,0.141573,0.0575357,1.03083,-0.656531
solar_para,1228.06,0.141573,0.0575357,1.03083,-0.498697
solar_para,1228.06,0.141573,0.0575357,1.03083,-0.321949
solar_para,1228.06,0.141573,0.0575357,1.03083,-0.138331
solar_para,1228.06,0.141573,0.0575357,1.03083,0.0396432
solar_para,1228.06,0.141573,0.0575357,1.03083,0.199845
solar_para,1228.06,0.141573,0.0575357,1.03083,0.331357
solar_para,1228.06,0.141573,0.0575357,1.03083,0.425218
solar_para,1228.06,0.141573,0.0575357,1.03083,0.475029
solar_para,1228.06,0.141573,0.0575357,1.03083,0.477397
solar_para,1228.06,0.141573,0.0575357,1.03083,0.432161
solar_para,1228.06,0.141573,0.0575357,1.03083,0.342404
solar_para,1228.06,0.141573,0.0575357,1.03083,0.214241
solar_para,1228.06,0.141573,0.0575357,1.03083,0.0564073
solar_para,1228.06,0.141573,0.0575357,1.03083,-0.120341
solar_para,1228.06,0.141573,0.0575357,1.03083,-0.303959
solar_para,1228.06,0.141573,0.0575357,1.03083,-0.481933
solar_para,1228.06,0.141573,0.0575357,1.03083,-0.642135
solar_para,1228.06,0.141573,0.0575357,1.03083,-0.773647
solar_para,1228.06,0.141573,0.0575357,1.03083,-0.867507
solar_para,1228.06,0.141573,0.0575357,1.03083,-0.917319
solar_para,1227.74,0.141617,0.0576149,1.03061,-0.918162
solar_para,1227.74,0.141617,0.0576149,1.03061,-0.873049
solar_para,1227.74,0.141617,0.0576149,1.03061,-0.78333
solar_para,1227.74,0.141617,0.0576149,1.03061,-0.65512
solar_para,1227.74,0.141617,0.0576149,1.03061,-0.497155
solar_para,1227.74,0.141617,0.0576149,1.03061,-0.3202
solar_para,1227.74,0.141617,0.0576149,1.03061,-0.136316
solar_para,1227.74,0.141617,0.0576149,1.03061,0.0419678
solar_para,1227.74,0.141617,0.0576149,1.03061,0.2025
solar_para,1227.74,0.141617,0.0576149,1.03061,0.334342
solar_para,1227.74,0.141617,0.0576149,1.03061,0.428507
solar_para,1227.74,0.141617,0.0576149,1.03061,0.47858
solar_para,1227.74,0.141617,0.0576149,1.03061,0.481148
solar_para,1227.74,0.141617,0.0576149,1.03061,0.436035
solar_para,1227.74,0.141617,0.0576149,1.03061,0.346316
solar_para,1227.74,0.141617,0.0576149,1.03061,0.218105
solar_para,1227.74,0.141617,0.0576149,1.03061,0.0601402
solar_para,1227.74,0.141617,0.0576149,1.03061,-0.116814
solar_para,1227.74,0.141617,0.0576149,1.03061,-0.300699
solar_para,1227.74,0.141617,0.0576149,1.03061,-0.478982
solar_para,1227.74,0.141617,0.0576149,1.03061,-0.639515
solar_para,1227.74,0.141617,0.0576149,1.03061,-0.771356
solar_para,1227.74,0.141617,0.0576149,1.03061,-0.865522
solar_para,1227.74,0.141617,0.0576149,1.03061,-0.915595
solar_para,1227.41,0.141664,0.0576959,1.03037,-0.916576
solar_para,1227.41,0.141664,0.0576959,1.03037,-0.871576
solar_para,1227.41,0.141664,0.0576959,1.03037,-0.781886
solar_para,1227.41,0.141664,0.0576959,1.03037,-0.653618
solar_para,1227.41,0.141664,0.0576959,1.03037,-0.495514
solar_para,1227.41,0.141664,0.0576959,1.03037,-0.318348
solar_para,1227.41,0.141664,0.0576959,1.03037,-0.134193
solar_para,1227.41,0.141664,0.0576959,1.03037,0.0443996
solar_para,1227.41,0.141664,0.0576959,1.03037,0.20526
solar_para,1227.41,0.141664,0.0576959,1.03037,0.337426
solar_para,1227.41,0.141664,0.0576959,1.03037,0.431891
solar_para,1227.41,0.141664,0.0576959,1.03037,0.482216
solar_para,1227.41,0.141664,0.0576959,1.03037,0.484973
solar_para,1227.41,0.141664,0.0576959,1.03037,0.439973
solar_para,1227.41,0.141664,0.0576959,1.03037,0.350283
solar_para,1227.41,0.141664,0.0576959,1.03037,0.222015
solar_para,1227.41,0.141664,0.0576959,1.03037,0.0639112
solar_para,1227.41,0.141664,0.0576959,1.03037,-0.113255
solar_para,1227.41,0.141664,0.0576959,1.03037,-0.297409
solar_para,1227.41,0.141664,0.0576959,1.03037,-0.476002
solar_para,1227.41,0.141664,0.0576959,1.03037,-0.636863
solar_para,1227.41,0.141664,0.0576959,1.03037,-0.769029
solar_para,1227.41,0.141664,0.0576959,1.03037,-0.863494
solar_para,1227.41,0.141664,0.0576959,1.03037,-0.913819
solar_para,1227.07,0.141713,0.0577785,1.03012,-0.914928
solar_para,1227.07,0.141713,0.0577785,1.03012,-0.87003
solar_para,1227.07,0.141713,0.0577785,1.03012,-0.780359
solar_para,1227.07,0.141713,0.0577785,1.03012,-0.652026
solar_para,1227.07,0.141713,0.0577785,1.03012,-0.493775
solar_para,1227.07,0.141713,0.0577785,1.03012,-0.316392
solar_para,1227.07,0.141713,0.0577785,1.03012,-0.131965
solar_para,1227.07,0.141713,0.0577785,1.03012,0.046938
solar_para,1227.07,0.141713,0.0577785,1.03012,0.208124
solar_para,1227.07,0.141713,0.0577785,1.03012,0.34061
solar_para,1227.07,0.141713,0.0577785,1.03012,0.435366
solar_para,1227.07,0.141713,0.0577785,1.03012,0.485935
solar_para,1227.07,0.141713,0.0577785,1.03012,0.488871
solar_para,1227.07,0.141713,0.0577785,1.03012,0.443974
solar_para,1227.07,0.141713,0.0577785,1.03012,0.354303
solar_para,1227.07,0.141713,0.0577785,1.03012,0.225969
solar_para,1227.07,0.141713,0.0577785,1.03012,0.0677184
solar_para,1227.07,0.141713,0.0577785,1.03012,-0.109665
solar_para,1227.07,0.141713,0.0577785,1.03012,-0.294092
solar_para,1227.07,0.141713,0.0577785,1.03012,-0.472994
solar_para,1227.07,0.141713,0.0577785,1.03012,-0.634181
solar_para,1227.07,0.141713,0.0577785,1.03012,-0.766667
solar_para,1227.07,0.141713,0.0577785,1.03012,-0.861423
solar_para,1227.07,0.141713,0.0577785,1.03012,-0.911992
solar_para,1226.72,0.141765,0.0578626,1.02987,-0.913218
solar_para,1226.72,0.141765,0.0578626,1.02987,-0.868413
solar_para,1226.72,0.141765,0.0578626,1.02987,-0.778751
solar_para,1226.72,0.141765,0.0578626,1.02987,-0.650342
solar_para,1226.72,0.141765,0.0578626,1.02987,-0.491938
solar_para,1226.72,0.141765,0.0578626,1.02987,-0.314333
solar_para,1226.72,0.141765,0.0578626,1.02987,-0.12963
solar_para,1226.72,0.141765,0.0578626,1.02987,0.0495819
solar_para,1226.72,0.141765,0.0578626,1.02987,0.211091
solar_para,1226.72,0.141765,0.0578626,1.02987,0.343891
solar_para,1226.72,0.141765,0.0578626,1.02987,0.438931
solar_para,1226.72,0.141765,0.0578626,1.02987,0.489735
solar_para,1226.72,0.141765,0.0578626,1.02987,0.49284
solar_para,1226.72,0.141765,0.0578626,1.02987,0.448035
solar_para,1226.72,0.141765,0.0578626,1.02987,0.358373
solar_para,1226.72,0.141765,0.0578626,1.02987,0.229964
solar_para,1226.72,0.141765,0.0578626,1.02987,0.07156
solar_para,1226.72,0.141765,0.0578626,1.02987,-0.106045
solar_para,1226.72,0.141765,0.0578626,1.02987,-0.290747
solar_para,1226.72,0.141765,0.0578626,1.02987,-0.46996
solar_para,1226.72,0.141765,0.0578626,1.02987,-0.631469
solar_para,1226.72,0.141765,0.0578626,1.02987,-0.764269
solar_para,1226.72,0.141765,0.0578626,1.02987,-0.859309
solar_para,1226.72,0.141765,0.0578626,1.02987,-0.910113
solar_para,1226.36,0.14182,0.0579482,1.0296,-0.911446
solar_para,1226.36,0.14182,0.0579482,1.0296,-0.866722
solar_para,1226.36,0.14182,0.0579482,1.0296,-0.777059
solar_para,1226.36,0.14182,0.0579482,1.0296,-0.648567
solar_para,1226.36,0.14182,0.0579482,1.0296,-0.490002
solar_para,1226.36,0.14182,0.0579482,1.0296,-0.312171
solar_para,1226.36,0.14182,0.0579482,1.0296,-0.127191
solar_para,1226.36,0.14182,0.0579482,1.0296,0.0523303
solar_para,1226.36,0.14182,0.0579482,1.0296,0.214159
solar_para,1226.36,0.14182,0.0579482,1.0296,0.347268
solar_para,1226.36,0.14182,0.0579482,1.0296,0.442584
solar_para,1226.36,0.14182,0.0579482,1.0296,0.493613
solar_para,1226.36,0.14182,0.0579482,1.0296,0.496877
solar_para,1226.36,0.14182,0.0579482,1.0296,0.452154
solar_para,1226.36,0.14182,0.0579482,1.0296,0.362491
solar_para,1226.36,0.14182,0.0579482,1.0296,0.233999
solar_para,1226.36,0.14182,0.0579482,1.0296,0.0754339
solar_para,1226.36,0.14182,0.0579482,1.0296,-0.102398
solar_para,1226.36,0.14182,0.0579482,1.0296,-0.287377
solar_para,1226.36,0.14182,0.0579482,1.0296,-0.466899
solar_para,1226.36,0.14182,0.0579482,1.0296,-0.628728
solar_para,1226.36,0.14182,0.0579482,1.0296,-0.761836
solar_para,1226.36,0.14182,0.0579482,1.0296,-0.857153
solar_para,1226.36,0.14182,0.0579482,1.0296,-0.908182
Continuing Simulation at 01/28/2017 for ANNUAL
solar_para,1226,0.141878,0.0580352,1.02933,-0.909611
solar_para,1226,0.141878,0.0580352,1.02933,-0.864959
solar_para,1226,0.141878,0.0580352,1.02933,-0.775285
solar_para,1226,0.141878,0.0580352,1.02933,-0.646701
solar_para,1226,0.141878,0.0580352,1.02933,-0.487969
solar_para,1226,0.141878,0.0580352,1.02933,-0.309906
solar_para,1226,0.141878,0.0580352,1.02933,-0.124647
solar_para,1226,0.141878,0.0580352,1.02933,0.0551822
solar_para,1226,0.141878,0.0580352,1.02933,0.217327
solar_para,1226,0.141878,0.0580352,1.02933,0.350738
solar_para,1226,0.141878,0.0580352,1.02933,0.446323
solar_para,1226,0.141878,0.0580352,1.02933,0.497568
solar_para,1226,0.141878,0.0580352,1.02933,0.500981
solar_para,1226,0.141878,0.0580352,1.02933,0.456329
solar_para,1226,0.141878,0.0580352,1.02933,0.366655
solar_para,1226,0.141878,0.0580352,1.02933,0.238071
solar_para,1226,0.141878,0.0580352,1.02933,0.0793384
solar_para,1226,0.141878,0.0580352,1.02933,-0.0987244
solar_para,1226,0.141878,0.0580352,1.02933,-0.283983
solar_para,1226,0.141878,0.0580352,1.02933,-0.463812
solar_para,1226,0.141878,0.0580352,1.02933,-0.625957
solar_para,1226,0.141878,0.0580352,1.02933,-0.759368
solar_para,1226,0.141878,0.0580352,1.02933,-0.854953
solar_para,1226,0.141878,0.0580352,1.02933,-0.906198
solar_para,1225.62,0.141939,0.0581236,1.02905,-0.907713
solar_para,1225.62,0.141939,0.0581236,1.02905,-0.863122
solar_para,1225.62,0.141939,0.0581236,1.02905,-0.773428
solar_para,1225.62,0.141939,0.0581236,1.02905,-0.644743
solar_para,1225.62,0.141939,0.0581236,1.02905,-0.485837
solar_para,1225.62,0.141939,0.0581236,1.02905,-0.307539
solar_para,1225.62,0.141939,0.0581236,1.02905,-0.122
solar_para,1225.62,0.141939,0.0581236,1.02905,0.0581365
solar_para,1225.62,0.141939,0.0581236,1.02905,0.220594
solar_para,1225.62,0.141939,0.0581236,1.02905,0.354301
solar_para,1225.62,0.141939,0.0581236,1.02905,0.450146
solar_para,1225.62,0.141939,0.0581236,1.02905,0.501597
solar_para,1225.62,0.141939,0.0581236,1.02905,0.505148
solar_para,1225.62,0.141939,0.0581236,1.02905,0.460557
solar_para,1225.62,0.141939,0.0581236,1.02905,0.370863
solar_para,1225.62,0.141939,0.0581236,1.02905,0.242178
solar_para,1225.62,0.141939,0.0581236,1.02905,0.0832716
solar_para,1225.62,0.141939,0.0581236,1.02905,-0.0950264
solar_para,1225.62,0.141939,0.0581236,1.02905,-0.280566
solar_para,1225.62,0.141939,0.0581236,1.02905,-0.460702
solar_para,1225.62,0.141939,0.0581236,1.02905,-0.623159
solar_para,1225.62,0.141939,0.0581236,1.02905,-0.756866
solar_para,1225.62,0.141939,0.0581236,1.02905,-0.852711
solar_para,1225.62,0.141939,0.0581236,1.02905,-0.904162
solar_para,1225.24,0.142003,0.0582133,1.02876,-0.905752
solar_para,1225.24,0.142003,0.0582133,1.02876,-0.861212
solar_para,1225.24,0.142003,0.0582133,1.02876,-0.771487
solar_para,1225.24,0.142003,0.0582133,1.02876,-0.642693
solar_para,1225.24,0.142003,0.0582133,1.02876,-0.483607
solar_para,1225.24,0.142003,0.0582133,1.02876,-0.30507
solar_para,1225.24,0.142003,0.0582133,1.02876,-0.119249
solar_para,1225.24,0.142003,0.0582133,1.02876,0.061192
solar_para,1225.24,0.142003,0.0582133,1.02876,0.223957
solar_para,1225.24,0.142003,0.0582133,1.02876,0.357954
solar_para,1225.24,0.142003,0.0582133,1.02876,0.45405
solar_para,1225.24,0.142003,0.0582133,1.02876,0.505698
solar_para,1225.24,0.142003,0.0582133,1.02876,0.509376
solar_para,1225.24,0.142003,0.0582133,1.02876,0.464836
solar_para,1225.24,0.142003,0.0582133,1.02876,0.375112
solar_para,1225.24,0.142003,0.0582133,1.02876,0.246318
solar_para,1225.24,0.142003,0.0582133,1.02876,0.0872315
solar_para,1225.24,0.142003,0.0582133,1.02876,-0.0913055
solar_para,1225.24,0.142003,0.0582133,1.02876,-0.277126
solar_para,1225.24,0.142003,0.0582133,1.02876,-0.457568
solar_para,1225.24,0.142003,0.0582133,1.02876,-0.620333
solar_para,1225.24,0.142003,0.0582133,1.02876,-0.754329
solar_para,1225.24,0.142003,0.0582133,1.02876,-0.850426
solar_para,1225.24,0.142003,0.0582133,1.02876,-0.902073
solar_para,1224.84,0.142071,0.0583044,1.02846,-0.903728
solar_para,1224.84,0.142071,0.0583044,1.02846,-0.859227
solar_para,1224.84,0.142071,0.0583044,1.02846,-0.769463
solar_para,1224.84,0.142071,0.0583044,1.02846,-0.640552
solar_para,1224.84,0.142071,0.0583044,1.02846,-0.48128
solar_para,1224.84,0.142071,0.0583044,1.02846,-0.302501
solar_para,1224.84,0.142071,0.0583044,1.02846,-0.116397
solar_para,1224.84,0.142071,0.0583044,1.02846,0.0643474
solar_para,1224.84,0.142071,0.0583044,1.02846,0.227416
solar_para,1224.84,0.142071,0.0583044,1.02846,0.361695
solar_para,1224.84,0.142071,0.0583044,1.02846,0.458034
solar_para,1224.84,0.142071,0.0583044,1.02846,0.509868
solar_para,1224.84,0.142071,0.0583044,1.02846,0.513664
solar_para,1224.84,0.142071,0.0583044,1.02846,0.469164
solar_para,1224.84,0.142071,0.0583044,1.02846,0.379399
solar_para,1224.84,0.142071,0.0583044,1.02846,0.250489
